A,Ival,Lval0,G,seed
0.008773097587853194,0.005321279206104047,0.5039191546144476,0.4003959762104787,1000
0.4645780332228014,0.15726293263017327,0.4166963446079306,0.18195218386140022,1000
0.35768002496051166,0.2576738527124881,0.7735663216822565,0.2982601165092516,1000
0.8145472491540805,0.26601071285006594,0.5052179127054254,0.2373992935838488,1000
-0.8655868682128032,-0.5587050761883527,0.626916212577611,0.7796344457271369,1000
0.02010122023675461,0.04058552373938578,0.34544576648996766,0.2591130421406061,1000
0.29278903469304995,0.1090393883735098,0.6115828975508109,0.306365630809713,1000
0.06251794041732571,0.07579158135880823,0.13479607632871737,-0.039819429834678524,1000
-0.0472974452404596,0.0012516508334157912,0.5991192327608605,0.6600376183199922,1000
-0.1431651860184048,-0.019675919069423398,0.5593183764121276,0.4225117549375442,1000
0.4195450958042044,0.11285653624405785,0.6251910543108931,0.570769780857097,1001
-0.06067908382809684,-0.12004939412123156,0.8281882904140686,0.7858521203534252,1001
-0.49399699892018273,-0.3426010464467351,0.5849499490085445,0.6347833418312931,1001
0.5441911361337117,0.16624658426890346,0.33182900470565135,0.16691164217926566,1001
-0.6840274398416522,-0.33654347196562695,0.8926967595279363,0.9919375784788993,1001
-0.164657510288376,-0.024334929130342783,0.43236580656625045,0.3035379572708614,1001
0.03939145298083504,0.08196755919499742,0.49638786830358445,0.38680625303810573,1001
-0.3030865456502772,-0.10554390690428099,0.6548588247005614,0.5712151599474701,1001
-0.1404902859690942,-0.2171459149430906,0.8203275569986721,0.8016120898760688,1001
0.2932880542773415,0.034894063035366546,0.6724658736463242,0.4565189169823996,1001
0.04584751379764177,0.001371035453114948,0.53342880643229,0.5093002706265976,1001
0.9532476300843524,0.5109763561735943,0.4811007456030209,0.05555263894111978,1001
-0.07861972090014122,-0.02765215319039449,0.374500204456225,0.4217758689259909,1001
-0.023859920744331332,-0.006014118388075465,0.6223391811791552,0.43928355375169353,1001
0.5299449345234218,0.234909076217847,0.6744465304669972,0.26294162587954284,1001
0.465331350898948,0.48680207086807453,0.9138080245699172,0.38634540869211975,1001
0.6106788624884462,0.4004395936124542,0.6503755182499011,0.06438853984408566,1001
-0.11855685530836127,-0.10057753127147,0.8379852379591785,0.7468227724200565,1001
0.2953590304017202,0.14365906473052464,0.4244964743931568,0.0353489412327842,1001
-0.4729662467668697,-0.1157027387070197,0.721825001446148,0.7225765658915292,1001
-0.1328206443206185,-0.07589304022516828,0.72126391438074,0.5636863582066023,1001
-0.2716265439084089,-0.10885800991882251,0.5704874496523533,0.6224648454019266,1001
0.19240773172666228,0.011343626202033608,0.624230332523234,0.5884149603952714,1001
0.5238410276054439,0.19159045802686103,0.7181748323323456,0.29155818896336055,1001
-0.08257206113739989,0.003294861832619414,0.8313564222977096,0.6943324457098785,1001
-0.03127825265968762,-0.07721271878753196,0.6468589775849639,0.42385905261288903,1001
0.4349521110557837,0.3519740555760112,0.7100670483396526,0.2122867984371032,1001
-0.2780640504341551,-0.07034014343040704,0.9950541450811863,0.7398678785683257,1001
0.5882032489766396,0.40029670998905925,0.740743044674599,0.3159868324972992,1001
-0.8141626247604449,-0.21429729867712508,0.475625439865994,0.4619379986925821,1001
-0.1107428284104027,-0.10654302041187423,0.2923667624419507,0.10987410017613475,1001
0.021346859650081613,0.05110664149895408,0.5221227775375948,0.354091458869019,1001
-0.07768019856595783,-0.1513094460498956,0.7080992804320425,0.6007912931660528,1001
-0.191941527153613,-0.002501060731060642,0.2299327247620273,0.1750062179155035,1001
-0.3876144221837867,0.046605230784160595,0.739200011600329,0.6724206377660528,1001
-0.8480385552267607,-0.30328165125906364,0.6831565592197006,0.7684099444077238,1001
-0.37914748731922226,-0.380916160783895,0.619369066140144,0.704391781707646,1001
0.2226030965701526,0.07246266969142942,0.547157176099282,0.3370963797850658,1001
0.20095674154296186,0.10470073202120625,0.7611261967329817,0.5978192716792922,1001
0.835448942090484,0.183379353982421,0.669135592857326,0.5511457120657641,1001
0.3341913471722789,0.1325504825499883,0.3801064650169399,0.22051299854189,1001
0.74817329299974,0.3747624699770951,0.4793505446308505,-0.003912532915201272,1001
-0.3350364759318929,-0.08102749553220116,0.7866725345891759,0.6557514674286975,1001
-0.3937155889560217,-0.4332839900761786,0.6273769770943468,0.8299881760678437,1001
-0.06330948253231253,0.1097815421814558,0.3452216552206789,0.21712530854119577,1001
0.22145231609804336,0.0739355741799729,0.3437440131705104,0.1748102382470523,1001
-0.10591658050095162,-0.12262195072006321,0.8701403175280532,0.6483330408821447,1001
-0.10484677853233033,-0.14049518215636045,0.4531035290792057,0.599323874713119,1001
0.4591613468356402,0.4737039522856244,0.42669568365624516,-0.027663268560998756,1001
-0.17779328018170712,-0.0029928743740652852,0.3399535657775303,0.3573337195704891,1001
0.7140162719465158,0.24471084244276137,0.6078512837211834,0.37772676163212515,1001
0.3505757982907434,0.2911877230580825,0.8356591800361708,0.31153759939531256,1001
0.273796537776953,0.06091237475846306,0.8046431106056904,0.7216676242744251,1001
-0.34859741720175763,-0.26339491580042773,0.8152851096131042,0.8493033679990981,1001
0.23156749369227353,0.11138802519122312,0.6100233835984425,0.5503831110802986,1001
0.1353503090759825,0.08692372270741018,0.5936229778331936,0.40671382963210273,1001
0.4635222320755168,-0.01421150549499195,0.6524747049023586,0.42996070372044465,1001
-0.17508693368612374,-0.21107204805001922,0.5102047384472356,0.5583680246010047,1001
0.5356569430272279,0.07379209618477944,0.47855012170840094,0.41555789976226387,1001
-1.0,-0.2239684019659006,0.5886328651753941,0.753005060989855,1001
-0.10251025321045472,-0.04522476896022165,0.7002766131412891,0.5022388158450394,1001
0.8013606735931794,0.28131405944199916,0.41181204099829616,-0.07750633872233809,1001
0.023726897067766314,0.05966505852855719,0.4371138266232144,0.20536294662716348,1001
-0.13076396704562787,-0.12001780990918023,0.40007437879399754,0.3402637307976072,1001
0.7056508342302042,0.20619577973538547,0.7430216558684815,0.3287223590524021,1001
-0.1531035862314981,-0.16162848560394807,0.47424128342595007,0.23251146591769906,1001
-0.2657162283872423,-0.1445548209290068,0.5268804030442741,0.4073937103501877,1001
0.17787944998496716,0.09465315861625162,0.7185264924897484,0.6455556136706532,1001
0.1868259461801368,0.1817193536621865,0.6498108442799264,0.5022977302438857,1001
0.16862736279639304,0.031545591052322755,0.7010993486723265,0.5706636291688093,1001
-0.28718560648942193,-0.24481226791827898,0.559111142648365,0.46601609171390257,1001
-0.18620882990105234,0.0560798967307856,0.49697669469329736,0.25798265346739296,1001
-0.1747861188942229,-0.1451377384357067,0.7084751252378879,0.6714493258865991,1001
0.41668701962165045,0.2715371958028437,0.6339233102516745,0.24797711081232268,1001
-0.2650260065349683,-0.13898869063051342,0.6028142067050927,0.7530246873802948,1001
-0.0590476741635708,-0.050768905874520855,0.7750131996773149,0.6497990427213286,1001
0.003868845487651152,-0.06964805632804731,0.6022973276498044,0.4798208340272385,1001
0.05434389578665059,0.002965108856983225,0.8397289468740057,0.7574542963590587,1001
0.10459967993370743,0.06186476683149972,0.640757436170366,0.4064315200642937,1001
0.054521436525589766,0.07971733103898676,0.37026105680320875,0.18664669831425373,1001
0.3153498338556187,0.31727713704988914,0.4738561233902204,0.09648217087729599,1001
-0.49597265514663574,-0.30151339280832057,0.6367581191290913,0.732874844092637,1001
-0.0934250176049884,-0.07015298314895085,0.3860433497082088,0.3440011683212171,1001
0.47868102368596616,0.21264249547997266,0.22292936488970305,0.0027108036408283152,1001
0.19434635041482778,0.150365113906913,0.3988938899079568,0.17285293489234807,1001
0.23332772117691788,0.19167225928286752,0.4258196570239026,0.05334706028148034,1001
-0.05744666368786709,0.014911902104784745,0.47962208109973264,0.29609392957413133,1001
0.001068238020787128,-0.06447421634305749,0.23917276636389834,0.33714869240195644,1001
0.14708554308576138,0.06451691172207646,0.6678231507919193,0.41638534674494954,1001
0.7084369339914034,0.5142754237482993,0.6568026299141407,0.19645934537618753,1001
-0.22403464716084615,-0.14817272279669663,0.47698092430979544,0.49228647396496744,1001
0.5268891501446563,0.3697317742860995,0.7132264670356898,0.44703803070819176,1001
-0.5088646880028129,-0.20609805784347401,0.4279725721513834,0.5308589513397223,1001
-0.2284211677546664,-0.023580129233367744,0.29470900717059006,0.31562179336059243,1001
0.16465163860767318,0.04236314264161867,0.61230886545832,0.37889261113250744,1001
0.053374879240345334,0.0083533094009847,0.364412100867738,0.4064506717890515,1001
-0.3205650915862838,-0.24710287042657972,0.37773565086571137,0.6634984557449708,1001
0.07010049791497737,-0.04609105562100052,0.6273529606452063,0.4634325826195627,1001
0.6192129257666568,0.10335064597383788,0.5688810583494253,0.2731133859279927,1001
-0.38347458948734253,-0.4177827351212333,0.8815854833645813,0.9874511114419854,1001
-0.4461288510036409,-0.1815646090589711,0.5098154521317054,0.42055812227043277,1001
-0.27772471817859584,-0.10592841769079481,0.6905294511332044,0.7312019574607942,1001
0.16238444679787348,0.10080277326139611,0.5791322790901083,0.6716278100774742,1001
0.3266049363504957,0.22471109304494444,0.7958242197162607,0.43016271614602275,1001
0.3171617901276807,0.17477880212482044,0.539567329311783,0.4897809715650199,1001
0.38544706134960977,0.1880868848281228,0.36197627740341165,0.27983770586709306,1001
0.4953300176323299,0.09852694522360705,0.9182372407261172,0.5724736397308466,1001
-0.24158080894120337,-0.13030231767730452,0.4614632486933924,0.47581077062800325,1001
0.22040920916953188,0.19455255681350941,0.5442011171229612,0.08723295461839375,1001
0.8705304032609561,0.2813719083108336,0.9020927904370373,0.42999344948353835,1001
0.2751739033031652,0.11974926447730283,0.5896887876116572,0.45171240237188565,1001
1.0,0.20880128602796508,0.5622498363035242,0.3110749977486958,1001
0.38007453573838873,0.059674026252521724,0.5462379131158481,0.41559802060279133,1001
-0.22392987809536624,-0.1472443072028058,0.8250639298368874,0.8885032887801133,1001
-0.29605875374639956,-0.0030753733172842954,0.7469180621713248,0.4946857314626487,1001
0.06945954226162679,0.03579138136798746,0.5594466474477368,0.38169687252746265,1001
-0.5558776837197162,-0.37658410415282007,0.44120559504894863,0.6429728560613609,1001
-0.7158594335383502,-0.4507490798152086,0.5288821537795501,0.6140172185994096,1001
-0.6123219096072323,-0.26839232914239003,0.29403192216350915,0.5817294800138312,1001
0.22280626651120222,0.16697641831549315,0.6082680502164765,0.2641368292808063,1001
-0.6883138832163898,-0.35620346214782406,0.3818919840605658,0.7218057084628511,1001
0.010490487534527639,0.03534297594636321,0.5267201265801058,0.36651669047636226,1001
0.6779439799514192,0.18263144876251808,0.8503723151278912,0.680380378138502,1001
-0.46685309724440943,-0.3403188416261782,0.5470113940179614,0.6550879902249734,1001
0.288557152668491,0.2936885458718707,0.2962056086104674,-0.034138439533947004,1001
0.6381911680548406,0.45262559966040083,0.7101779250118929,0.3735832196786437,1001
0.2191424622224896,0.15087090580076215,0.6232405071105931,0.3137759792659536,1001
-0.5342069766898287,-0.25913436155077124,0.5852338075770297,0.7134108107137623,1001
-0.26900451614364396,0.026113566069797152,0.6599396124526419,0.6347288156535706,1001
0.24747673261642814,0.17819811874611502,0.5987153412469595,0.3730413441596541,1001
-0.5770299484594021,-0.28414217292891925,0.33566353311009955,0.43707807163223267,1001
-0.9349607179109092,-0.4000702060789437,0.5674460031954038,0.860022065917242,1001
0.9275376310697826,0.4508462993118844,0.8363113281797983,0.30426058047245735,1001
-0.2486327712984578,-0.14999018616134757,0.8826829484996257,0.6916063694342729,1001
0.22944016762857908,0.08256528814956005,0.6131073994511629,0.5176463160394696,1001
-0.6135560154320778,-0.17322260840390563,0.7633422057858186,0.8830849519227654,1001
-0.08886007086471759,-0.0845275547601214,0.2673896698359435,0.26410194841017787,1001
0.5139290436071811,0.3787485290903035,0.6738859711214349,0.3115222376768463,1001
0.28151025525284157,0.24299466682699933,0.6152162560782714,0.38356477702685,1001
-0.027482128981639205,0.005172503625597565,0.4151108124777727,0.18636319134316764,1001
-0.386092552678517,-0.07399454021928636,0.724306615226618,0.7646189020562728,1001
0.8925752009710417,0.22124409098408881,0.42588759400431403,0.23384792635603113,1001
-0.03079368439409308,-0.09829435299720803,0.7316416325684496,0.6537337412771592,1001
-0.8796737495855831,-0.5608149565358695,0.7961456907605438,1.06134411389735,1001
0.4713775269475536,0.3190509346541291,0.6873537412134978,0.34998030359254007,1001
-0.725284831834391,-0.40935293080266144,0.5989695856022434,0.6869573835491731,1001
-0.07855240482282788,-0.07279307682912939,0.6887985372509386,0.43667973220850903,1001
-0.007195559234786916,-0.08001711525927604,0.5149070294716666,0.45083798984770374,1001
-0.4417324309241615,-0.15074636812397896,0.38891677535827507,0.350859532179206,1001
0.08484306554256488,-0.00900072486114191,0.7047892253936069,0.571096718373853,1001
0.04815149062335429,0.021431538019309724,0.7230306367148658,0.6201508576803512,1002
-0.7342679668804774,-0.26635724777348546,0.3285779086655402,0.42366492877792666,1002
0.5948081837926392,0.42832233891859084,0.6460233755129436,0.1839055971070849,1002
0.037208933069820385,-0.019807557357906253,0.5489274025149089,0.279492132068343,1002
-0.5295550840002778,-0.17044111758252006,0.6567138619506229,0.5632021244450767,1002
0.5203572682505265,0.465532327030314,0.6793264453452115,0.3005389814408668,1002
0.44154155521758615,0.32327120490226385,0.4666620273088051,0.14137705401441064,1002
-0.6526046834745296,-0.3523548770069449,0.5340356070446632,0.6582146791995392,1002
0.4993845552274483,0.1918968130107198,0.8117569010677331,0.4304682364310026,1002
-0.2753219073770644,-0.030678100472042343,0.762918991694239,0.6053078065996759,1002
-0.4404829337791653,-0.17458970950905642,0.6182276011745087,0.5926634474791198,1002
0.330079661566435,0.12366279221499143,0.3566963053096158,0.05119949224198578,1002
-0.3311787929557121,-0.19856059533859374,0.5908745205634832,0.6446898687683671,1002
-0.6625387590197531,-0.1358128882998552,0.7225560526833888,0.7135845093084392,1002
-0.27206406684116596,-0.002999655675849547,0.6047786309241101,0.4334107813427077,1002
-0.19909769321668996,-0.23432837213937605,0.3140000843246378,0.39672638842629804,1002
-0.01869763598786539,0.06460075900591933,0.425926193812426,0.36655856554100014,1002
-0.3660299761768353,-0.1935886712106965,0.6713465694895094,0.9467700690378882,1002
0.08994982483395723,0.04728843755027087,0.65284683768865,0.43977003258339875,1002
0.13763356061631715,0.11415555645123769,0.67497430301472,0.3592155964611081,1002
-0.018880844743381465,0.09715429050591082,0.6153458109970951,0.3102921124599066,1002
-0.019889112105345955,0.011644467791825605,0.29273697801166193,0.18726078787644707,1002
-1.0,-0.2329813004363331,0.5650882306249435,0.8303140294716237,1002
0.08791705966518965,0.11863649686059999,0.3313290135027279,0.26214751007632464,1002
-0.4614129717055009,-0.21457392831021194,0.7016958857924042,0.6564708736158867,1002
-0.74420485632928,-0.4006114541972219,0.6147720494114274,0.9360265109401266,1002
-0.0844199756795845,-0.15803546727043968,0.5758388754633259,0.6157517596336356,1002
-0.7739110246540639,-0.39935086335278897,0.5505173411284017,0.7160536396171613,1002
0.05469329693191548,0.09481052216930508,0.7936668698644369,0.7191415233750726,1002
0.7879912652595222,0.18731422127395742,0.5889476720419329,0.4099672436939458,1002
0.521136876260102,0.04068626119392549,0.6323436834694176,0.6453494438667744,1002
-0.17150647466872826,-0.1314837046297255,0.5422062561369501,0.45416168986091116,1002
-0.619449528857313,-0.23657123288426657,0.6843532504032368,0.7171967966844707,1002
0.06312393638532793,0.023869782351380625,0.5492495821128336,0.5273764872148161,1002
-0.1773518361300193,-0.1867441698041733,0.5653242298757015,0.3539868296952977,1002
0.3678952789091462,0.02720323738465616,0.5639489996208337,0.34669952510540475,1002
-0.3874988447807647,-0.1381078296436018,0.6195599647349925,0.6167894145478557,1002
-0.33718353604983653,-0.290001461137536,0.7909057507042693,0.8397671414964903,1002
-0.28043691815990396,-0.14871398549448261,0.35551875589054416,0.44187574052562684,1002
0.5079067479196385,0.5948810755933064,0.4687711693132885,-0.1371443200970845,1002
0.4742270212026868,0.10594629766133615,0.22679464504566288,0.0763204052901098,1002
-0.11424209229465347,-0.14644400019874398,0.7183186830630789,0.6293985935912287,1002
0.32873262287522864,0.21380721814536138,0.8950493137229605,0.5024865187852252,1002
-0.2510893465707494,0.028520595683739915,0.43235548910818566,0.4714532284411929,1002
0.10989074795393301,0.14943413787615856,0.6218500689382723,0.5309785015146873,1002
-0.46760765949288746,-0.2068724191621032,0.8920678618876041,0.9186864695393924,1002
0.07444275899470851,0.017756905344126387,0.4257790759763749,0.2367227200950314,1002
-0.13871081613454564,-0.23597645265444034,0.6535638367451413,0.6450087725807743,1002
0.12419281619872681,0.028325352394799067,0.6583768823819205,0.4174315634170687,1002
-0.0653930906001485,-0.08798271399718957,0.4392599052099892,0.3213401048453878,1002
-0.17173601006185504,-0.18698235521028642,0.5677369807545765,0.6556966577118022,1002
