n,L,task,norm_gtr,norm_gval,align,gtr1,Ltr0,LtrK,Lval0,LvalK,I_tr,I_val,I_val_K1,G,drift,seed
8,2,43,0.19178652592537127,0.1994936487600149,0.10521541611737953,-0.024996020917036666,0.04171799200395457,-0.1781246157637637,-0.057514154230901324,-0.10721264247557197,0.21984260776771827,0.049698488244670644,0.001937631347170933,0.07091197328819174,1.0269303964755703,2
8,2,44,0.1911106125590363,0.3317060840960751,-0.4281092459244721,-0.011533903307842519,0.07223783697127975,-0.11479423129696376,-0.07730980290964151,0.06580570071027989,0.1870320682682435,-0.1431155036199214,-0.0137207986733002,0.18059993200724364,0.9604935836391998,2
8,2,45,0.13454993335232254,0.30361023772240014,0.25939324528564617,-0.004559649372594322,0.18439604950521207,0.055701645398883406,0.14571647838885893,0.11708832310790149,0.12869440410632865,0.02862815528095744,0.00526769411945463,0.06138667770901808,0.782074732306249,2
8,2,46,0.2561351045592003,0.19396462093436237,0.10334705462633201,0.007815365007266265,-0.03399565153044529,-0.29541924167028855,-0.061100352800901224,-0.08542797915550124,0.2614235901398433,0.024327626354600014,0.00267705174997359,0.2099912625147873,1.1262907534843174,2
8,2,47,0.25428034179314474,0.2602167600871347,-0.2875992654708578,-0.020364273706961478,0.10807682868372998,-0.09190713278965235,0.268282382441395,0.35100909689426774,0.19998396147338232,-0.08272671445287272,-0.009501402652021429,0.4429162296839201,0.9802899101257853,2
8,2,48,0.2646213681993554,0.25452959441075473,0.013636615011918698,0.04154782324683831,-0.29266978302928187,-0.4781732273044291,-0.09923621665061441,-0.07515504154323852,0.18550344427514726,-0.024081175107375896,0.0003149457189553506,0.40301818576119064,0.9440128527568551,2
8,2,49,0.2079219525385634,0.3054465796024812,-0.13307110280112103,-0.005995238569875436,-0.01047307062122085,-0.24283321984955972,0.14349160134140043,0.10942760011835317,0.23236014922833886,0.03406400122304726,-0.0035651154262177354,0.3522608199679129,1.0647597036167613,2
8,3,0,0.28193804855992605,0.1895842572758898,0.23099084048939242,0.13832977423559253,0.059024680176084074,-0.2400443920648302,0.0812879554392239,-0.019514993316390523,0.2990690722409143,0.10080294875561442,0.006958637208954482,0.22052939874843966,1.206743129272646,0
8,3,1,0.21618279041737126,0.4008703613498529,0.38044631059193673,0.0038045632783357676,-0.023389677022534514,-0.24218238871739492,0.12477564782379696,-0.03595301180971275,0.21879271169486042,0.1607286596335097,0.01680207554434772,0.20622937690768217,1.0389759787356114,0
8,3,2,0.2373983477353533,0.3323712836714847,-0.39146045055549533,0.030400741652720418,-0.23238915739539212,-0.42512338516593107,-0.06149989025509621,-0.005475021355310812,0.19273422777053895,-0.0560248688997854,-0.015356105176413358,0.41964836381062026,0.958877225159014,0
8,3,3,0.19564850463128608,0.3909362750318745,-0.10951190142566836,0.006883063293560514,0.008875979376796378,-0.1604776671722571,0.052183399288744485,0.09493476130664193,0.16935364654905347,-0.04275136201789744,-0.004056784909978475,0.255412428478899,0.90577169766482,0
8,3,4,0.2785463898648964,0.5034757368820684,-0.2657184602958061,-0.07159910174012257,-0.027513561457067123,-0.2962447476029174,-0.1917584912077352,-0.049695912177372195,0.2687311861458503,-0.142062579030363,-0.01935558484021252,0.24654883542554523,1.1407660852172878,0
8,3,5,0.2677571851454446,0.28497094258670497,0.1247139058864041,-0.10757703731798711,-0.029861394348169368,-0.2815724737488489,-0.06049942525827752,-0.054053345888596935,0.25171107940067955,-0.006446079369680585,0.004021701086003443,0.22751912786025197,1.101120392416679,0
8,3,6,0.23982247116459365,0.33696556708194864,-0.24487939781001772,-0.03902961542250197,0.14603844882176664,-0.16004908143956675,-0.05000399837569135,-0.012143377800575367,0.3060875302613334,-0.03786062057511598,-0.009202395837937818,0.1479057036389914,1.2174630021676274,0
8,3,7,0.18924034493549013,0.22301379541066213,0.44935886045589285,0.01731755748830112,-0.04946883540736077,-0.2653996104157829,-0.13484202455809052,-0.20337632320028526,0.21593077500842214,0.06853429864219474,0.009078141538874235,0.06202328721549766,1.0194583857268986,0
8,3,8,0.24675879654801136,0.36744301153920134,-0.18480288295156466,0.03349785638687336,0.006396820936688693,-0.20269622936007572,-0.11211931898109943,-0.01648087551885643,0.20909305029676442,-0.09563844346224301,-0.009136784794166783,0.1862153538412193,1.0011842780269287,0
8,3,9,0.20606836554604258,0.26906361754909996,0.014760660102858236,-0.04745365170967982,0.025366847132599003,-0.18834743766505557,-0.28133787645361474,-0.20967650717004904,0.21371428479765459,-0.0716613692835657,-0.0004633844269416598,-0.02132906950499347,1.0163037003655564,0
8,3,10,0.15791682670473903,0.2873644238923117,0.1639565111875021,-0.02307253353384231,0.048204089286239496,-0.0896564936128596,-0.3671310197543169,-0.3673105974621673,0.13786058289909908,0.00017957770785043126,0.0034217984599511087,-0.2776541038493077,0.8233854610046993,0
8,3,11,0.2302825760010954,0.27870433593505517,0.13092770004821105,0.027177741232708344,-0.17154691569578256,-0.3426293288919699,0.22570936306530479,0.18627596201230515,0.17108241319618733,0.03943340105299964,0.00476830436875611,0.5289052909042751,0.9047980777532715,0
8,3,12,0.2722984388236686,0.31231746807799377,0.5499237473891408,-0.03570611558457906,0.010664496909622435,-0.225453610936786,-0.08728440489085354,-0.3344039157778578,0.23611810784640844,0.24711951088700423,0.024554887570944067,-0.10895030484107177,1.0640458496145877,0
8,3,13,0.24405805003215142,0.32794786694193884,0.1898085886063288,-0.054852300183768236,-0.12388720891007114,-0.39630017349330526,0.02334485707541386,0.00039535164230776465,0.2724129645832341,0.022949505433106095,0.006598520725848336,0.396695525135613,1.1568770132871482,0
8,3,14,0.29704457780112004,0.23407475450531554,-0.366176549497106,0.026658372650580325,0.2786528625982816,-0.203027587959339,-0.16522419870153282,0.06391643872524998,0.4816804505576206,-0.2291406374267828,-0.014245091475439703,0.266944026684589,1.5182339069924216,0
8,3,15,0.15583499436089934,0.3723390519482641,-0.22491468508870535,0.011335742209409638,0.12302159247431235,0.015410306267005621,-0.16011390556531827,-0.073100082114329,0.10761128620730673,-0.08701382345098926,-0.006499833497029733,-0.08851038838133463,0.7206034222898509,0
8,3,16,0.18681297849296777,0.33881781567395014,-0.1401206653499231,0.08304558179442534,-0.04683597802782427,-0.2300862774969801,0.18711419273994434,0.1566028602344193,0.18325029946915583,0.03051133250552504,-0.0040009892170007055,0.3866891377313994,0.9465516959254995,0
8,3,17,0.3072540973117168,0.35091037422000587,0.1518884572637035,-0.08080466448165748,-0.13966949992691952,-0.4336644686268019,0.187898803861524,0.14658856767369857,0.2939949686998824,0.04131023618782542,0.008207100647487642,0.5802530363005005,1.170753070405836,0
8,3,18,0.2106770994115513,0.38587628083808645,0.24591265483695396,0.0010131078622540694,0.21319326942709635,-0.1764089531783543,0.12525164625124413,0.056319504626513986,0.38960222260545063,0.06893214162473014,0.009809014951379619,0.23272845780486828,1.365244254207104,0
8,3,19,0.18275387614682398,0.4123786895673025,0.5023558385206742,-0.010859620607981091,0.1582352283228418,0.005667545379565018,-0.09143491172726545,-0.21919277537226148,0.15256768294327677,0.12775786364499603,0.018807120182765605,-0.2248603207518265,0.8661273237471103,0
8,3,20,0.1889364860320594,0.36773033805680605,-0.13130008079240155,-0.01516102025007294,-0.010480279592436213,-0.1592645170167953,0.1213203949781615,0.1047926217325809,0.1487842374243591,0.016527773245580593,-0.003997740664421212,0.2640571387493762,0.8590147081401452,0
8,3,21,0.18301163328392572,0.333376571665264,-0.031117929602148483,0.018834539877681036,0.25842053687667904,0.0016007038146469837,0.07174852904895765,-0.014947625817995008,0.25681983306203204,0.08669615486695266,-0.00026015118666605774,-0.01654832963264199,1.1110848717357913,0
8,3,22,0.26341561193786467,0.35668053375715686,-0.4862258697623839,-0.01717613667948678,0.03658801540550785,-0.16705669075542598,0.07526291545505907,0.22657566679641197,0.20364470616093383,-0.1513127513413529,-0.023150531397303734,0.39363235755183795,0.984949206565646,0
8,3,23,0.171101651651634,0.35184813736400045,-0.5608520446700357,0.032807547803205994,-0.15409572215547856,-0.2551482637914121,-0.177348414953407,-0.06998645549413135,0.10105254163593352,-0.10736195945927565,-0.017275712548295186,0.18516180829728074,0.684232183605644,0
8,3,24,0.2338544261942224,0.29793720107412347,-0.22346608355340972,-0.09909371115971254,-0.046900915170324825,-0.25125279710219056,0.11424244901496103,0.07908514166521823,0.20435188193186574,0.0351573073497428,-0.006256677187860327,0.3303379387674088,0.9959709557701577,0
8,3,25,0.25731761550023896,0.35815498399034784,0.21231771837113925,-0.09953264001589252,-0.11610675433567168,-0.38637796233391447,-0.10311448360954782,-0.12046958964422991,0.2702712079982428,0.017355106034682086,0.009408405436736142,0.2659083726896846,1.145632064531966,0
8,3,26,0.2547602454876717,0.3816310955549936,0.1746011692384091,-0.06368384170876312,0.09097518898357262,-0.2180142366637638,0.007130846259445553,-0.04898309625614358,0.30898942564733645,0.056113942515589134,0.008568150372259734,0.1690311404076202,1.218031631806268,0
8,3,27,0.27614123194093976,0.23860915328874457,-0.17021164913152667,0.02970226687095295,-0.10421390024608766,-0.3792501739534546,0.1373842519796683,0.10369459948328495,0.27503627370736694,0.03368965249638335,-0.004752796902965428,0.4829447734367396,1.1542641706368304,0
8,3,28,0.19236584891623193,0.2580506537775558,-0.3244202423275654,0.011960489413062254,0.029455877051147022,-0.16202458673393375,-0.10146599105121572,-0.049513332474298774,0.19148046378508077,-0.051952658576916944,-0.008254449676707909,0.11251125425963497,0.9695741023657444,0
8,3,29,0.2287084409740793,0.3672577003015436,-0.3213398280966038,-0.0007769625692247214,-0.007583467339575978,-0.16219139375745528,0.0015965568963985256,0.06227911268675286,0.1546079264178793,-0.06068255579035434,-0.013444489476975985,0.22447050644420813,0.85559809330813,0
8,3,30,0.242662626886676,0.41281927450164957,-0.0475773685699247,-0.0060386830836671275,-0.06137523440913463,-0.32491710148423214,-0.03910590864714041,-0.03611601182182151,0.2635418670750975,-0.0029898968253189023,-0.0020973789479945687,0.28880108966241064,1.1319109124799165,0
8,3,31,0.3606419197827219,0.3231446377398292,0.03094017297709575,0.049669107898942313,0.0685743802989625,-0.3615484450909029,-0.21181695064396813,-0.22128672269128852,0.4301228253898654,0.009469772047320385,0.0011159828843627373,0.14026172239961437,1.4018023822122425,0
8,3,32,0.22419958886815208,0.26433624702540987,0.1591705719699796,-0.05986168429160909,-0.10909811009341334,-0.2921489350721116,0.09383616732147654,0.09628593013791699,0.18305082497869823,-0.002449762816440451,0.0044285849787840115,0.38843486521002857,0.9473115058915504,0
8,3,33,0.19314634047197463,0.25065521378400013,-0.08233529667145664,0.027644982750570722,-0.024936083818441507,-0.19719357387713024,0.0053024803286605,0.02131970673773126,0.17225749005868873,-0.01601722640907076,-0.0021135730452731052,0.2185132806148615,0.9125253507071867,0
8,3,34,0.17302368232345006,0.35426034502718534,0.1960684750306602,-0.04306630602940477,-0.13068064429840567,-0.300901997473866,-0.25849494682286833,-0.3291779056534583,0.1702213531754603,0.07068295883058995,0.006154513949420792,-0.028275908179592302,0.9107594474295495,0
8,3,35,0.25454318408221505,0.317075400738259,0.09851502702131962,0.036245120081565343,0.1730906214758075,-0.1776270384167777,0.15689872701848562,-0.04220486180651087,0.3507176598925852,0.19910358882499649,0.0052780957207880785,0.13542217661026684,1.299880728952441,0
8,3,36,0.186405103609026,0.26290155636866924,-0.13590020182441082,-0.015052217426914608,0.03152825539985166,-0.14799639132582207,-0.10162137907207137,-0.05688703337598393,0.17952464672567373,-0.044734345696087446,-0.003488777579757213,0.09110935794983814,0.9304043778993306,0
8,3,37,0.2134714466234663,0.2751510907978617,0.20520998020537476,0.033921713430982,-0.06705082705722754,-0.21077360393092603,0.07267459910131215,-0.013281550751840815,0.1437227768736985,0.08595614985315296,0.006458498522657924,0.19749205317908522,0.829298625093119,0
8,3,38,0.18880790348844093,0.3293594292613508,0.10173923744164357,-0.04734633014597601,-0.016725858144078808,-0.15721583748811305,-0.09247904506409646,-0.12563549104713856,0.14048997934403423,0.0331564459830421,0.003255498050211414,0.03158034644097449,0.8286425834937997,0
8,3,39,0.22328261941419383,0.4267813463858005,0.4865367114197465,-0.044659065855273544,0.039475429851525044,-0.1805591086925455,0.2363997143955458,0.07746941285949026,0.22003453854407054,0.15893030153605553,0.023293217742907074,0.25802852155203576,1.0309108502878672,0
8,3,40,0.26588250830049226,0.34368089735457763,-0.24232055062319588,-0.03731729635188172,0.016996684826679206,-0.2783957963131976,0.2522044071568245,0.2989372211641768,0.2953924811398768,-0.0467328140073523,-0.010231705321902873,0.5773330174773744,1.194293568026027,0
8,3,41,0.20835731571754065,0.38342936115346604,0.249158704355414,-0.10369634013495417,0.036574493622619705,-0.178941238731175,0.09122226268033495,-0.019792548434790135,0.21551573235379473,0.1110148111151251,0.01013859383103366,0.15914869029638487,1.0315760093595596,0
8,3,42,0.3556004379736426,0.3840057841226238,-0.5810542789147186,-0.028848235745293483,0.0429834265031135,-0.41310202995479023,-0.11937850464674456,0.06586288212106692,0.4560854564579037,-0.1852413867678115,-0.03853848966012352,0.4789649120758571,1.4597282667037343,0
8,3,43,0.2542983823565725,0.30177611127709425,-0.16525441146749228,-0.050984521595891966,0.08911382884359947,-0.27269966376847243,0.1432212982728603,0.0448777979601006,0.3618134926120719,0.09834350031275968,-0.0050528560286710045,0.31757746172857304,1.3326933191683636,0
8,3,44,0.24970374740915569,0.2611270317540342,0.1643714566373369,-0.004414768596416504,0.008035624194902915,-0.20254007943112007,0.013656386176034561,-0.08901965920109639,0.210575703626023,0.10267604537713096,0.006787117882879938,0.11352042023002368,0.969060307179441,0
8,3,45,0.25538347514569965,0.2800032259977586,0.2962206305525592,-0.0493412867540621,0.10928530206815674,-0.12297575283727799,-0.19828334277140347,-0.23417146357375526,0.23226105490543475,0.03588812080235179,0.009868313670652662,-0.11119571073647727,1.0589934770995548,0
8,3,46,0.25751274043377625,0.20800871992209366,0.2856828907668483,0.005533198151104409,-0.0061021222820442055,-0.2859092261810401,-0.07455139108329509,-0.11486469928549337,0.2798071038989959,0.04031330820219828,0.00740014084990015,0.17104452689554672,1.160706457756185,0
8,3,47,0.2203795117059506,0.37503617606996126,-0.2401540685486302,-0.0682828388393527,0.0631003342984093,-0.15837430120011717,-0.13219448006302936,-0.007525412870685956,0.22147463549852647,-0.12466906719234341,-0.010075015356495867,0.15084888832943122,1.0442224153269482,0
8,3,48,0.15118914431147298,0.245493285483007,-0.6994616087656683,0.006546983029301164,0.007806779888657914,-0.13441193901404466,-0.08255038493187193,0.0423094982386789,0.14221871890270257,-0.12485988317055083,-0.012835479094110785,0.17672143725272355,0.8209225797408997,0
8,3,49,0.14588856861925711,0.23882936380678196,0.30532286976496475,-0.015696873296205286,-0.09524012802162757,-0.20085872475842054,-0.0437438299498221,-0.0888979451531284,0.10561859673679297,0.045154115203306304,0.005128420994161269,0.11196077960529213,0.7225533475887567,0
8,3,0,0.24472755902677149,0.3494991977857859,-0.15452323279107763,0.05195401307849025,0.05149660599686065,-0.12672041677944873,0.09786991589107376,0.13481741202122222,0.17821702277630938,-0.03694749613014846,-0.006481992557200361,0.26153782880067095,0.9276690138230999,1
8,3,1,0.205204495600281,0.38006615390190285,0.1772901270967053,-0.02039700589387296,-0.11411100067360244,-0.32367673849059814,0.017084294935750775,-0.07020174912653394,0.2095657378169957,0.08728604406228471,0.007143898211741294,0.2534749893640642,1.0121587166524875,1
8,3,2,0.23930968577671177,0.5158717817872474,0.37509738966325323,0.007094289018199229,0.09855597799926626,-0.14874881658555414,0.021733353278356626,-0.1685477037675436,0.2473047945848204,0.19028105704590023,0.023214403034938706,-0.019798887181989466,1.102119877742261,1
8,3,3,0.24349040754230813,0.4058537108448368,-0.19379478300361738,0.037634900750674966,-0.36882565158338054,-0.5139650482527651,-0.2263010662180497,-0.11271067082419206,0.14513939666938458,-0.11359039539385765,-0.009889702467190259,0.40125437742857306,0.8246113229170883,1
8,3,4,0.25537296720121705,0.3146747116359585,0.5164895342882174,0.02737262475591431,0.17886310333491026,-0.17393028315977965,-0.10129802383270085,-0.3258941230511043,0.35279338649468994,0.22459609921840346,0.0210330894171174,-0.15196383989132467,1.3173522423282569,1
8,3,5,0.19854731815564855,0.36093061412003413,0.41966233414761656,-0.05895325908528627,0.2268287053742744,-0.03965765185029467,-0.11107197714439448,-0.22911541252515316,0.2664863572245691,0.11804343538075868,0.014709152857812297,-0.18945776067485848,1.11606788497178,1
8,3,6,0.18597701337419975,0.3514560403006205,0.15530520286593438,-0.012605354727319487,-0.14255162579525044,-0.271044752078495,0.06750240627035659,0.02451123635311145,0.12849312628324455,0.04299116991724514,0.005039533667845708,0.29555598843160646,0.8004521522062276,1
8,3,7,0.19299536252547772,0.33662522367113046,0.1704141823524006,-0.0008437429618379545,-0.21214992070251468,-0.38820559936140575,-0.28980374323442126,-0.30459827687076063,0.17605567865889107,0.014794533636339369,0.005279833731851813,0.08360732249064512,0.9222710519616977,1
8,3,8,0.28603668117622394,0.30614885072963816,-0.0038320230608843765,0.006373642184708333,-0.09995696189750673,-0.42353459344188255,0.13072290582495716,0.07125794837086408,0.3235776315443758,0.05946495745409308,0.0007666730929998811,0.4947925418127466,1.2460143447083265,1
8,3,9,0.18577361235535733,0.2146238198301468,0.09918724886744154,-0.012148251404576876,-0.1737941457536561,-0.3367031784429925,-0.09384730871341843,-0.12574985233691727,0.16290903268933643,0.03190254362349884,0.001998572311545016,0.21095332610607526,0.8980280041702341,1
8,3,10,0.1383645355817416,0.43735023657946653,-0.25906427784959246,0.004132221495983332,0.06633800205912782,-0.06941262121188274,-0.1169717003030542,0.018213970278936162,0.13575062327101056,-0.13518567058199038,-0.008003391107511137,0.0876265914908189,0.8092877620712051,1
8,3,11,0.23708245967702035,0.1565588311933396,-0.06850978672584825,-0.003445033663847975,0.1176678653718313,-0.15570070149474868,0.344153834518113,0.2784163722718658,0.27336856686657995,0.06573746224624721,-0.0004707550263274851,0.43411707376661446,1.1592428890871875,1
8,3,12,0.2547506737788831,0.3114090529554026,-0.2485299372736063,-0.012911917225929732,-0.1743592896961531,-0.3759728227407651,0.043736817126825464,0.051943526135567616,0.201613533044612,-0.008206709008742152,-0.008773428829526683,0.42791634887633273,0.9756968609693562,1
8,3,13,0.2673861934347124,0.2669857488051289,-0.34664723083592963,-0.0463849146452576,0.15434682452894266,-0.28790450226982256,-0.22146385914919914,0.012562197984914467,0.4422513267987652,-0.23402605713411362,-0.013675686879614735,0.30046670025473704,1.4771474884433746,1
8,3,14,0.1526035798768669,0.3351549703311262,-0.12846686240077804,-0.019641489674368507,-0.036055083043881206,-0.14118290224341104,-0.0646242984446736,-0.05304853862404173,0.10512781919952983,-0.011575759820631873,-0.0030398933974516984,0.08813436361936931,0.7226759777168994,1
8,3,15,0.1779159886475907,0.3949053856438614,0.27010099955758354,0.008814566607263877,-0.16134879040746017,-0.2584537933706331,0.027622691919294104,-0.012079748985165832,0.09710500296317295,0.039702440904459936,0.00958316656622615,0.24637404438546728,0.6836051136031254,1
8,3,16,0.3767999876404447,0.2470998519685768,0.030688108501726267,-0.03292267996436007,-0.14040140243139151,-0.34101969914548547,-0.0008180560000062842,-0.01139652582257509,0.20061829671409395,0.010578469822568807,0.0017543207641900066,0.32962317332291036,0.8853508862767503,1
8,3,17,0.19573014168311448,0.2989096166890108,-0.017403373524812454,-0.03524270355936072,-0.1229138129590076,-0.28183338023756027,0.08754297132392966,0.12245044274120101,0.15891956727855266,-0.03490747141727135,-0.0004556893993850619,0.4042838229787613,0.8875727851976929,1
8,3,18,0.14536710795322996,0.2863176759624733,-0.32571067135068293,0.0038479616460215848,-0.005713163112501741,-0.12080434049843913,-0.12153602249714822,-0.03364619936085985,0.1150911773859374,-0.08788982313628838,-0.006994171683656861,0.08715814113757928,0.7524305869395151,1
8,3,19,0.25678534487325033,0.2839816133501625,-0.211686249587907,-0.014891706980425412,0.22243880528819684,-0.1254078229527671,0.20128617237269172,0.1491771871160578,0.3478466282409639,0.05210898525663393,-0.0073475096259048855,0.27458501006882485,1.295033008168108,1
8,3,20,0.26986191508897883,0.24597729542993427,-0.31394242260462524,-0.083535352264278,-0.16699224156454462,-0.5060743583464076,0.0988106916132602,0.12048148497796426,0.33908211678186295,-0.021670793364704066,-0.010234467593817659,0.6265558433243719,1.285231473467589,1
8,3,21,0.26500392127356515,0.2969308704312951,0.6804939309349382,0.025366651694328547,-0.05918675875963087,-0.21445694597980386,0.26694884159332094,0.06999683420393675,0.155270187220173,0.19695200738938418,0.028743645693975473,0.2844537801837406,0.8304264648230695,1
8,3,22,0.1785841799975354,0.47259041820912895,-0.10975312896613378,0.017375291980194628,-0.22430994414053224,-0.3370662673881676,0.34074617876303803,0.3363635719134752,0.11275632324763535,0.00438260684956282,-0.0044682341375981705,0.6734298393016428,0.7455456164653969,1
8,3,23,0.2753236172742804,0.39111256992066395,-0.7389993407265268,-0.016028795001409378,0.09621222502885315,-0.1718403352492952,-0.03217940774824016,0.24091388525047455,0.2680525602781484,-0.2730932929987147,-0.039796341534829416,0.41275422049976973,1.1407945123199195,1
8,3,24,0.2143135404412811,0.4521538750054489,0.699092033759065,-0.019649304740739636,-0.08689172378731248,-0.34567740667531666,0.024553471784039133,-0.36121193677002084,0.2587856828880042,0.38576540855405994,0.03474745321119107,-0.01553453009470418,1.1227247019469624,1
8,3,25,0.18481798721813192,0.22657249559548204,0.02152858604748299,0.009085889068424157,0.0376413637737147,-0.16314194892910314,0.04465958335052442,0.05549920383863364,0.20078331270281785,-0.010839620488109221,0.0003739682925925081,0.21864115276773677,0.9916533197894685,1
8,3,26,0.1331537130353867,0.22624766274070915,-0.31815245035870915,-0.04805974889735784,0.25773401352769026,0.0895031658794587,-0.19473453231278479,-0.10934599434676995,0.16823084764823157,-0.08538853796601484,-0.004888194720708783,-0.19884916022622864,0.8774385188139453,1
8,3,27,0.2606978256878588,0.3750851207514417,-0.388903204444416,0.009254472186227797,-0.1790793702863895,-0.4306953692733629,0.18512266229283297,0.24794756277717978,0.2516159989869734,-0.0628249004843468,-0.018427319191171604,0.6786429320505427,1.1145313138569097,1
8,3,28,0.32432602686652917,0.21648835163364746,-0.42134188213920293,0.020554903979948108,0.09052655890676128,-0.14745976445870776,0.01434349637948229,0.05987767020756927,0.23798632336546904,-0.04553417382808698,-0.01407697348300465,0.20733743466627702,1.0169322753854275,1
8,3,29,0.2657594799070373,0.382999715879438,0.0996328664718543,0.007970350227189326,0.028875917554312975,-0.218171019954368,-0.008398744210913632,-0.059623162832337095,0.24704693750868098,0.05122441862142346,0.005212640889991203,0.1585478571220309,1.104344121592376,1
8,3,30,0.23211187753534,0.2428232984302906,-0.604232570721294,0.021888051368255546,0.2435777310655156,-0.05234388303816216,0.1779736038253483,0.27903531748477256,0.2959216141036778,-0.10106171365942426,-0.01638405403145804,0.33137920052293474,1.1989163554621347,1
8,3,31,0.24192039691916636,0.3121854901390464,-0.572112116778637,0.04690331314737239,-0.09520273424353667,-0.2587563226949886,0.03183824124937207,0.21794443915334888,0.16355358845145193,-0.1861061979039768,-0.023206270697622794,0.4767007618483375,0.8820839487456368,1
8,3,32,0.2452979515768282,0.2641463238970988,-0.00731952702436021,0.004633082859532451,0.1841581746370808,-0.10661869178328985,0.07380529752629209,0.022773264432906636,0.29077686642037065,0.05103203309338545,0.00026674367322744585,0.12939195621619648,1.2007869516899978,1
8,3,33,0.21037224852571584,0.1755471649991889,-0.09169850169230298,-0.015280625627996708,0.027218021505436736,-0.16738669614838986,0.015058277635389777,0.06568951897693318,0.1946047176538266,-0.0506312413415434,-0.0023589015099158006,0.23307621512532303,0.9728173575770778,1
8,3,34,0.25157091971926937,0.3070890917792627,0.25208154725282766,-0.012880489899249236,0.00039229786894462784,-0.3020116657781223,0.08709099419754485,0.03130001123330488,0.3024039636470669,0.05579098296423997,0.009642252989156996,0.33331167701142717,1.2151171667496878,1
8,3,35,0.2778180118700341,0.2072392402376385,0.45460392446789977,0.062287450881509596,-0.00892214072382346,-0.2872397812050697,-0.10700545144590276,-0.16626544906915952,0.27831764048124624,0.05925999762325676,0.012452015766010377,0.12097433213591019,1.1622638597886776,1
8,3,36,0.1562462800979333,0.24859419790503232,0.05360355754149568,-0.02174518569481361,-0.2450046376251529,-0.32896418100566144,-0.126773465998473,-0.15529013408844,0.08395954338050854,0.028516668089967,0.0013068237746986788,0.17367404691722144,0.6419472019179489,1
8,3,37,0.2132324701577554,0.23187674204852157,0.19829689300287945,-0.010176456263061358,0.00846467252556383,-0.17444130215130482,0.1339186350606335,0.050763310356237705,0.18290597467686864,0.0831553247043958,0.005200813115320585,0.22520461250754253,0.9388401122121984,1
8,3,38,0.3034924565451932,0.4201911297886599,-0.07805526692888208,-0.003976096925120765,0.01786739059015034,-0.39356884055555985,-0.0682387697893778,-0.15965292736285755,0.4114362311457102,0.09141415757347975,-0.0034319018521145467,0.2339159131927023,1.4212516404426991,1
8,3,39,0.2004948172113626,0.2798724451110469,-0.5955655526454612,-0.03735196388681303,0.1551372797929406,-0.04229464924636566,0.0023864093209659196,0.09794199735093778,0.19743192903930626,-0.09555558802997186,-0.01671424462162261,0.14023664659730345,0.9749883317603384,1
8,3,40,0.1367498768553317,0.36347476011455476,-0.16235112219875508,-0.01405122724348674,0.0012352299226680834,-0.09517792969366975,-0.0945952978473186,-0.051803943461024245,0.09641315961633784,-0.042791354386294354,-0.0041602798877647396,0.04337398623264551,0.6907985413023587,1
8,3,41,0.17888973022656554,0.3376898526871367,0.6633796662275809,0.011250300534579883,0.05451064955819685,-0.10467576351832446,0.08434583731040479,-0.09454808460071693,0.15918641307652132,0.17889392191112172,0.019885594959018038,0.010127678917607533,0.8843871917694863,1
8,3,42,0.27989880248662447,0.2947106195781941,0.59522029321317,-0.022128861842600975,0.10386039744898924,-0.176819085243142,-0.17151034957560987,-0.22081543407600465,0.2806794826921312,0.04930508450039478,0.024040028620483406,-0.04399634883286266,1.1467279584558019,1
8,3,43,0.1610548340177778,0.24358663506124212,-0.40061053329678464,0.03665727700084765,0.05813719774913809,-0.11395764607615054,0.08434831712566383,0.14542928409146558,0.17209484382528864,-0.061080966965801745,-0.007762653424255403,0.2593869301676161,0.9141461566398276,1
8,3,44,0.17596958664086457,0.3223752159835271,-0.022326480895145117,-0.0033195412976935825,-0.06629527004503702,-0.19892208770731792,0.24690572766161256,0.24453875432870045,0.1326268176622809,0.002366973332912109,-0.00042366481679453893,0.4434608420360184,0.8149345884028402,1
8,3,45,0.2657392183188294,0.32898494768770453,-0.3067411128912807,0.04383274373991654,-0.12282525502435715,-0.2981163058398295,-0.1349257986145061,-0.05529559162792501,0.17529105081547236,-0.07963020698658109,-0.012855161086297279,0.2428207142119045,0.9052218927002339,1
8,3,46,0.1809028991110738,0.23304562706787768,0.05809074290354783,0.01168650029123332,-0.0777049667640374,-0.23913739372594586,0.07718714637003007,0.04709729392851915,0.16143242696190846,0.030089852441510925,0.0012849737512722337,0.286234687654465,0.8961015514644882,1
8,3,47,0.20627174762859932,0.1868982426454377,-0.02249856268540157,-0.03198412227539153,-0.17207166399081525,-0.3555506246403921,-0.21100077762019953,-0.19917530945639145,0.18347896064957686,-0.011825468163808084,-0.0005010893217112788,0.15637531518400066,0.9559421929383235,1
8,3,48,0.2525219566630213,0.38867465876747137,-0.015535653024684206,-0.02861604191295408,-0.15544240403177303,-0.37516590010032713,0.08565386861860055,0.06395373822864042,0.2197234960685541,0.02170013038996013,-9.918909977010837e-05,0.43911963832896755,1.034451690998104,1
8,3,49,0.3691934941013123,0.25854602398942383,0.35655540931841717,-0.0452030422985877,0.09031987626708635,-0.38106213068774486,0.21403658499884592,0.07074599530776912,0.47138200695483123,0.1432905896910768,0.018146392335462697,0.451808125995514,1.4783274671034115,1
